ticker,fecha,titulo,finbert_label,finbert_score,finbert_positive,finbert_negative,finbert_neutral,alpha_label,alpha_score
AAPL,20260524T071301,Almanack Investment Partners LLC. Cuts Stock Position in Apple Inc. $AAPL,negative,-0.9359701573848724,0.020127087831497192,0.9560972452163696,0.02377566136419773,Somewhat-Bullish,0.278543
AAPL,20260524T003917,"Record Assets, Record Price, and a Method Overhaul: The iShares MSCI World ETF’s Defining Week",positive,0.3199027180671692,0.604604959487915,0.28470224142074585,0.11069276183843613,Neutral,0.005666
AAPL,20260523T211500,"Despite Its Recent Partnership with Apple, MP Materials Stock Is Down. Here's Why.",negative,-0.9523595469072461,0.013804803602397442,0.9661643505096436,0.020030800253152847,Neutral,-0.1278
AAPL,20260523T162029,T-Mobile is giving away the Apple iPhone 17 for free — how to claim this offer,neutral,0.0211520753800869,0.0419258214533329,0.020773746073246002,0.9373003840446472,Bullish,0.424814
AAPL,20260523T153956,"Roundhill AAPL WeeklyPay ETF (AAPW) Stock Price, Holdings, Dividend Yield",neutral,0.01415344513952732,0.03411319851875305,0.01995975337922573,0.945927083492279,Somewhat-Bullish,0.33439
AAPL,20260523T145400,Apple Inc. (AAPL)’s Durable Growth Narrative Keeps Getting Stronger,positive,0.9341793786734343,0.9512640833854675,0.017084704712033272,0.03165122866630554,Bullish,0.409584
AAPL,20260523T132357,Apple Is Priced Like Everything Has To Go Right: It Just Might (NASDAQ:AAPL),positive,0.9130012504756451,0.9398412108421326,0.026839960366487503,0.03331881761550903,Bullish,0.422667
AAPL,20260523T121027,NEOS Nasdaq 100 High Income ETF (QQQI) ETF Holders - Institutional Ownership,neutral,-0.02567455731332302,0.01940532959997654,0.04507988691329956,0.9355148077011108,Neutral,0.114906
AAPL,20260523T111015,"Record High at 122.62 Euros, but the iShares MSCI World ETF’s Tech Overhang Grows",positive,0.8756042644381523,0.925478458404541,0.0498741939663887,0.024647315964102745,Somewhat-Bullish,0.201681
AAPL,20260523T111015,Morningstar’s Gold Stamp Meets Fee Squeeze: The iShares MSCI World ETF at a Pivotal Moment,positive,0.9057979695498943,0.9411913752555847,0.035393405705690384,0.023415248841047287,Somewhat-Bullish,0.286181
AAPL,20260523T103616,"RD Lewis Holdings Inc. Acquires 23,882 Shares of Netflix, Inc. $NFLX",positive,0.9309323970228434,0.9527406692504883,0.02180827222764492,0.025451024994254112,Neutral,-0.056848
AAPL,20260523T100750,How Will HP Stock React To Its Upcoming Earnings?,neutral,0.05259005166590214,0.07375191897153854,0.021161867305636406,0.9050862193107605,Neutral,0.097402
AAPL,20260523T090947,Imax Takeover: Wall Street Speculates on Who May Bid,neutral,0.047612205147743225,0.17725157737731934,0.1296393722295761,0.6931090950965881,Neutral,0.129412
MSFT,20260525T153803,Trump bought Lilly stock as his admin boosted its obesity drugs,neutral,0.26381009817123413,0.3131071925163269,0.04929709434509277,0.6375957131385803,Neutral,0.1383
MSFT,20260525T153740,"Alphabet Inc. Class A stock (US02079K3059): focus on AI, cloud and advertising after latest quarterly update",positive,0.7810236467048526,0.7885469198226929,0.00752327311784029,0.20392976701259613,Neutral,0.138841
MSFT,20260525T151010,25th May – Threat Intelligence Report,neutral,-0.00774146243929863,0.044919662177562714,0.05266112461686134,0.9024192690849304,Somewhat-Bearish,-0.219478
MSFT,20260525T143105,Oracle Stock: What the Q3 Earnings Beat Says About ORCL’s Path to $624,positive,0.1626431941986084,0.5647689700126648,0.4021257758140564,0.03310517221689224,Neutral,0.146962
MSFT,20260525T133821,Bank of America Just Downgraded Salesforce to Underperform. Here’s Why Analysts Still See a Path to $263.,negative,-0.7328914180397987,0.09563126415014267,0.8285226821899414,0.0758461058139801,Somewhat-Bullish,0.32636
MSFT,20260525T120811,Here's How Much a $1000 Investment in Oracle Made 10 Years Ago Would Be Worth Today,neutral,0.11963471863418818,0.13160157203674316,0.011966853402554989,0.8564315438270569,Neutral,0.138336
MSFT,20260525T120707,"Posthaste: Worried about a market bubble? You ain't seen nothing yet, warns top BofA strategist",negative,-0.2735292315483093,0.3332532048225403,0.6067824363708496,0.05996432900428772,Somewhat-Bullish,0.203665
MSFT,20260525T113801,Russia’s Answer to Microsoft Office Plans Massive Layoffs After Billions in Losses,negative,-0.9673150083981454,0.007704088930040598,0.975019097328186,0.01727689802646637,Neutral,0.130046
MSFT,20260525T110719,"Legal & General Group Plc Sells 31,749 Shares of Salesforce Inc. $CRM",negative,-0.9005483165383339,0.041636012494564056,0.942184329032898,0.016179753467440605,Somewhat-Bullish,0.339413
MSFT,20260525T091303,"Northbridge Financial Group LLC Takes $5.67 Million Position in Amazon.com, Inc. $AMZN",positive,0.9226878909394145,0.9358408451080322,0.013152954168617725,0.05100618675351143,Bullish,0.525806
MSFT,20260525T091024,LSV Asset Management Has $52.47 Million Stake in DXC Technology Company. $DXC,negative,-0.8603310398757458,0.06016154959797859,0.9204925894737244,0.0193458404392004,Neutral,0.0904
MSFT,20260525T091010,A Look At Check Point (CHKP) Valuation As Buybacks Expand And AI Security Plans Advance,positive,0.8218725845217705,0.8962540626525879,0.07438147813081741,0.029364556074142456,Neutral,0.030476
MSFT,20260525T090903,"Manhattan West Asset Management LLC Sells 3,410 Shares of Amazon.com, Inc. $AMZN",negative,-0.8614010959863663,0.05729310214519501,0.9186941981315613,0.024012695997953415,Somewhat-Bullish,0.304663
MSFT,20260525T090803,"Amazon.com, Inc. $AMZN Shares Sold by LMG Wealth Partners LLC",negative,-0.18902164697647095,0.3936043381690979,0.5826259851455688,0.023769697174429893,Somewhat-Bullish,0.296557
MSFT,20260525T080807,NVIDIA Extends AI Story With Quantum Center And Alice And Bob Bet,positive,0.9002537690103054,0.9082657694816589,0.008012000471353531,0.08372224122285843,Somewhat-Bullish,0.292024
MSFT,20260525T074505,"GDS Wealth Management Purchases 2,041 Shares of Amazon.com, Inc. $AMZN",positive,0.9349742867052555,0.9531252980232239,0.01815101131796837,0.028723716735839844,Somewhat-Bullish,0.308756
MSFT,20260525T074505,"Davis Selected Advisers Buys 291,276 Shares of Amazon.com, Inc. $AMZN",positive,0.9294098317623138,0.9425817131996155,0.013171881437301636,0.044246282428503036,Somewhat-Bullish,0.331599
MSFT,20260525T073106,"Artemis Investment Management LLP Trims Stake in Amazon.com, Inc. $AMZN",negative,-0.8225251212716103,0.07986047118902206,0.9023855924606323,0.017753925174474716,Somewhat-Bullish,0.343148
MSFT,20260525T072753,Alphabet Inc. (Class C) stock (US02079K1079): AI boom and strong margins keep Google parent in focus,positive,0.93113056384027,0.9465469717979431,0.015416407957673073,0.03803660720586777,Neutral,0.115999
MSFT,20260525T061005,"IAC Conference Highlights People Inc. Pivot, AI Licensing Upside and MGM Bet",positive,0.8105079112574458,0.8242489099502563,0.013740998692810535,0.1620101034641266,Somewhat-Bullish,0.206986
MSFT,20260525T060940,"IAC Conference Highlights People Inc. Pivot, AI Licensing Upside and MGM Bet",neutral,0.18919825740158558,0.20639821887016296,0.017199961468577385,0.7764018177986145,Somewhat-Bullish,0.299117
MSFT,20260524T200958,"Synopsys Layoffs: 2,000 Cuts After $35B Ansys Deal [2026]",negative,-0.9471237929537892,0.013048443011939526,0.9601722359657288,0.026779262349009514,Neutral,-0.139466
MSFT,20260524T180623,Salesforce Inc. (NYSE: CRM) Stock Price Gains 2.2% as Agentforce Momentum Builds,positive,0.9400062691420317,0.955900251865387,0.015893982723355293,0.028205836191773415,Neutral,0.108647
MSFT,20260524T172812,Is Bristol-Myers Squibb (BMY) One of the Best Dividend Stocks to Invest in According to Hedge Funds?,positive,0.8429378578439355,0.850503146648407,0.007565288804471493,0.14193157851696014,Somewhat-Bullish,0.217027
MSFT,20260524T142458,How Investors Are Reacting To Valley National Bancorp (VLY) Refinancing Debt While Maintaining Its Dividend,positive,0.6710359510034323,0.6948227882385254,0.023786837235093117,0.28139039874076843,Somewhat-Bullish,0.306437
MSFT,20260524T113936,Okta’s Forrester Leader Rating Tests Identity Story And Stock Momentum,positive,0.9263905687257648,0.9350581765174866,0.00866760779172182,0.056274157017469406,Neutral,0.088895
MSFT,20260524T104158,"VanEck Agribusiness ETF xStock price today, MOOX to USD live price, marketcap and chart",neutral,0.024603895843029022,0.04044840484857559,0.01584450900554657,0.9437070488929749,Neutral,0.01603
MSFT,20260524T103946,"Outflows at the Peak: iShares MSCI World ETF Braces for Rebalancing, Method Shift, and Fed’s First Test",negative,-0.9131723642349243,0.03445965051651001,0.9476320147514343,0.01790839619934559,Somewhat-Bullish,0.261155
MSFT,20260524T103735,Alphabet Inc. Class A Trade Ideas — BOATS:GOOGL,neutral,-0.3657551743090153,0.0423085056245327,0.408063679933548,0.5496278405189514,Neutral,-0.061967
MSFT,20260524T101113,"Pathfinder Wealth Consulting Inc. Purchases New Position in Live Oak Bancshares, Inc. $LOB",negative,-0.7726150527596474,0.10050144046545029,0.8731164932250977,0.026382070034742355,Somewhat-Bullish,0.31785
MSFT,20260524T083915,"Stephens Inc. AR Has $215,000 Holdings in Rocket Lab Corporation $RKLB",positive,0.895450048148632,0.9375452995300293,0.04209525138139725,0.020359406247735023,Neutral,0.107828
MSFT,20260524T083507,"Madrid Wealth Management LLC Makes New Investment in Amazon.com, Inc. $AMZN",positive,0.8916183058172464,0.8998917937278748,0.008273487910628319,0.09183468669652939,Somewhat-Bullish,0.320058
MSFT,20260524T081644,Alphabet Inc. Class C stock (US02079K1079): Google parent updates investors after latest quarterly r,neutral,0.04641612991690636,0.06413505971431732,0.017718929797410965,0.918146014213562,Somewhat-Bullish,0.221713
MSFT,20260524T075448,"EverSource Wealth Advisors LLC Buys 11,062 Shares of Texas Pacific Land Corporation $TPL",positive,0.9330892413854599,0.9496446251869202,0.016555383801460266,0.03379996493458748,Neutral,0.102989
MSFT,20260524T074800,eHealth (EHTH) Gets A Higher Target As Operational Momentum Improves,positive,0.9395389948040247,0.9552167057991028,0.015677710995078087,0.02910560742020607,Somewhat-Bullish,0.218563
MSFT,20260524T073504,"Citizens Financial Group Inc. RI Purchases 5,668 Shares of Amazon.com, Inc. $AMZN",positive,0.9355959352105856,0.9520359635353088,0.016440028324723244,0.03152397274971008,Somewhat-Bullish,0.343178
MSFT,20260524T072100,"Marvell Technology Earnings Preview: Custom Chips and Optical Interconnect Dual Engines Driving, Can Earnings Support High Valuation?",positive,0.9356486909091473,0.9516870975494385,0.016038406640291214,0.032274454832077026,Somewhat-Bullish,0.344407
MSFT,20260524T013928,System1 (NYSE:SST) Stock Forecast & Analyst Predictions,negative,-0.8984500532969832,0.013364099897444248,0.9118141531944275,0.07482176274061203,Neutral,0.147
MSFT,20260524T003917,"Record Assets, Record Price, and a Method Overhaul: The iShares MSCI World ETF’s Defining Week",positive,0.3199027180671692,0.604604959487915,0.28470224142074585,0.11069276183843613,Neutral,0.027646
MSFT,20260523T221146,P20260520 - Inside the Talent Economics Driving Kforce's Market Position,positive,0.6968639492988586,0.8314815759658813,0.1346176266670227,0.03390086814761162,Somewhat-Bullish,0.232774
MSFT,20260523T190910,Dynatrace’s SWOT analysis: stock momentum builds on product innovation,positive,0.9133193949237466,0.9216465950012207,0.008327200077474117,0.07002616673707962,Somewhat-Bullish,0.204833
MSFT,20260523T161703,Arista Networks' Critical Role in AI Infrastructure,positive,0.9385512256994843,0.9525728225708008,0.014021596871316433,0.03340554237365723,Somewhat-Bullish,0.334272
MSFT,20260523T151007,Check Point (CHKP) Is Up 7.7% After Launching Autonomous AI Network Security Platform Has The Bull Case Changed?,positive,0.9407476196065545,0.954686164855957,0.013938545249402523,0.031375233083963394,Somewhat-Bullish,0.33522
MSFT,20260523T133810,"AI cost crisis hits tech giants as employee 'tokenmaxxing' backfires, sparking corporate pullback at Microsoft, Meta, and Amazon — agentic AI eats up to 1000x more tokens than standard AI",negative,-0.937375171110034,0.019248025491833687,0.9566231966018677,0.024128703400492668,Neutral,0.028661
MSFT,20260523T121027,NEOS Nasdaq 100 High Income ETF (QQQI) ETF Holders - Institutional Ownership,neutral,-0.02567455731332302,0.01940532959997654,0.04507988691329956,0.9355148077011108,Neutral,0.126721
MSFT,20260523T120854,ASE Technology Holding Co. (ASX) Announces Strategic Collaboration with WUS Printed Circuit Co.,positive,0.9114372823387384,0.9203433990478516,0.008906116709113121,0.07075052708387375,Somewhat-Bullish,0.330014
MSFT,20260523T120314,Philip Morris (PM) Appoints Massimo Andolina as Group CFO,neutral,0.13710281066596508,0.1497485488653183,0.012645738199353218,0.8376057147979736,Neutral,0.129799
MSFT,20260523T113820,Palo Alto Networks AI Security Traction Shapes Long Term Growth Story,positive,0.9391942331567407,0.9514989852905273,0.012304752133786678,0.03619628772139549,Neutral,0.121892
MSFT,20260523T113707,"Wagner Wealth Management LLC Grows Stake in Amazon.com, Inc. $AMZN",positive,0.935781029984355,0.9521872997283936,0.016406269744038582,0.031406525522470474,Somewhat-Bullish,0.326441
MSFT,20260523T111018,Marvell Technology (NASDAQ:MRVL) Trading 3% Higher on Analyst Upgrade,positive,0.9341079499572515,0.9558074474334717,0.02169949747622013,0.02249300293624401,Somewhat-Bullish,0.332811
GOOGL,20260525T153740,"Alphabet Inc. Class A stock (US02079K3059): focus on AI, cloud and advertising after latest quarterly update",positive,0.7810236467048526,0.7885469198226929,0.00752327311784029,0.20392976701259613,Somewhat-Bullish,0.342888
GOOGL,20260525T122842,Alphabet I/O Agentic AI Push; Iridium Up 23% in May,positive,0.9190515764057636,0.9317337870597839,0.01268221065402031,0.05558399483561516,Somewhat-Bullish,0.272587
GOOGL,20260525T113938,"Systematic Financial Management LP Has $9.89 Million Holdings in American Public Education, Inc. $APEI",negative,-0.8896466344594955,0.03778429329395294,0.9274309277534485,0.034784767776727676,Somewhat-Bearish,-0.214396
GOOGL,20260525T112625,A Look At DTE Energy (DTE) Valuation After Major Data Center Deals And Capital Plan Increase,positive,0.6394991874694824,0.7993322014808655,0.15983301401138306,0.040834713727235794,Somewhat-Bullish,0.205855
GOOGL,20260525T110136,Wells Fargo & Company $WFC Shares Sold by Main Street Research LLC,negative,-0.9615261619910598,0.008936458267271519,0.9704626202583313,0.02060096338391304,Neutral,-0.109601
GOOGL,20260525T103320,"Morningstar Investment Management LLC Has $9.11 Million Holdings in PepsiCo, Inc. $PEP",negative,-0.8280408680438995,0.07702985405921936,0.9050707221031189,0.017899421975016594,Neutral,0.046253
GOOGL,20260525T083257,Genus Capital Management Inc. Has $3.71 Million Position in Wells Fargo & Company $WFC,neutral,0.3498439472168684,0.36726686358451843,0.017422916367650032,0.6153102517127991,Neutral,0.00125
GOOGL,20260525T072753,Alphabet Inc. (Class C) stock (US02079K1079): AI boom and strong margins keep Google parent in focus,positive,0.93113056384027,0.9465469717979431,0.015416407957673073,0.03803660720586777,Bullish,0.452784
GOOGL,20260525T061005,"IAC Conference Highlights People Inc. Pivot, AI Licensing Upside and MGM Bet",positive,0.8105079112574458,0.8242489099502563,0.013740998692810535,0.1620101034641266,Neutral,0.101135
GOOGL,20260525T060940,"IAC Conference Highlights People Inc. Pivot, AI Licensing Upside and MGM Bet",neutral,0.18919825740158558,0.20639821887016296,0.017199961468577385,0.7764018177986145,Neutral,-0.14413
GOOGL,20260525T060929,Baron Durable Advantage Fund Q1 2026 Shareholder Letter (BDAIX),negative,-0.9264709185808897,0.02363462932407856,0.9501055479049683,0.026259874925017357,Neutral,0.030783
GOOGL,20260525T034027,The Trade Desk vs. Magnite: Which Tech Stock Is a Better Buy in 2026?,positive,0.5665079206228256,0.5822619199752808,0.01575399935245514,0.4019840955734253,Neutral,-0.132842
GOOGL,20260524T213714,Google and Blackstone create AI neocloud service,positive,0.8684860840439796,0.8766764998435974,0.008190415799617767,0.11513306200504303,Somewhat-Bullish,0.305076
GOOGL,20260524T184015,"Autonomous & Self-Driving Vehicle News: Waymo, Alphabet, May Mobility, Toyota, NTT, Lyft, Uber, Nuro, CPUC, Lucid,, Hyundai, Qualcomm, WeRide, Stellantis, Wayve, Hesai Group & Mercedes | auto connected car news",neutral,0.025084124878048897,0.04754786938428879,0.02246374450623989,0.9299883842468262,Somewhat-Bearish,-0.340519
GOOGL,20260524T183906,XOVR ETF: Watch Hyperscaler AI Capex Before Summer 2026 Earnings Season,negative,-0.6509520709514618,0.11001446843147278,0.7609665393829346,0.12901897728443146,Somewhat-Bullish,0.244892
GOOGL,20260524T175022,Chipotle’s 35% Haircut: A Broken Stock or a Bargain Buy?,positive,0.8946330696344376,0.9357837438583374,0.04115067422389984,0.02306562475860119,Neutral,-0.115848
GOOGL,20260524T143913,TransUnion (TRU) Valuation Check As Google YouTube Attribution Partnership Gains Traction,positive,0.17727214097976685,0.5734592080116272,0.39618706703186035,0.030353719368577003,Somewhat-Bullish,0.23872
GOOGL,20260524T143744,Alphabet Inc. Class A,neutral,0.014165492728352547,0.03936024382710457,0.025194751098752022,0.9354450106620789,Somewhat-Bullish,0.294177
GOOGL,20260524T143251,"Alphabet Inc. (Class A) stock (US02079K3059): after strong Q1 growth, investors eye next catalysts",positive,0.9372188141569495,0.9500688314437866,0.012850017286837101,0.03708112612366676,Bullish,0.418693
GOOGL,20260524T113735,Is Alphabet Stock Still a Bargain?,positive,0.9342142250388861,0.95521080493927,0.02099657990038395,0.023792624473571777,Somewhat-Bullish,0.247216
GOOGL,20260524T104158,"VanEck Agribusiness ETF xStock price today, MOOX to USD live price, marketcap and chart",neutral,0.024603895843029022,0.04044840484857559,0.01584450900554657,0.9437070488929749,Neutral,0.018431
GOOGL,20260524T103949,"Life Cycle Investment Partners Ltd Acquires Shares of 110,290 Jones Lang LaSalle Incorporated $JLL",positive,0.91724650003016,0.9429498314857483,0.02570333145558834,0.031346868723630905,Neutral,-0.102475
GOOGL,20260524T103735,Alphabet Inc. Class A Trade Ideas — BOATS:GOOGL,neutral,-0.3657551743090153,0.0423085056245327,0.408063679933548,0.5496278405189514,Somewhat-Bearish,-0.27423
GOOGL,20260524T094653,Alphabet Inc. Class A stock (US02079K3059): Google parent eyes AI growth after latest earnings,positive,0.9335716012865305,0.9455080628395081,0.011936461552977562,0.04255548492074013,Neutral,0.044107
GOOGL,20260524T093905,LSV Asset Management Raises Holdings in Yelp Inc. $YELP,positive,0.9352995976805687,0.948919951915741,0.013620354235172272,0.037459760904312134,Neutral,-0.136038
GOOGL,20260524T093821,"Meiji Yasuda Asset Management Co Ltd. Has $533,000 Stake in Monolithic Power Systems, Inc. $MPWR",negative,-0.9399211574345827,0.02037946693599224,0.960300624370575,0.01931985281407833,Neutral,0.037796
GOOGL,20260524T091051,"IFP Advisors Inc Sells 8,874 Shares of T-Mobile US, Inc. $TMUS",negative,-0.09558755159378052,0.43129128217697144,0.526878833770752,0.04182979837059975,Neutral,-0.14581
GOOGL,20260524T083915,"Stephens Inc. AR Has $215,000 Holdings in Rocket Lab Corporation $RKLB",positive,0.895450048148632,0.9375452995300293,0.04209525138139725,0.020359406247735023,Neutral,0.12313
GOOGL,20260524T081644,Alphabet Inc. Class C stock (US02079K1079): Google parent updates investors after latest quarterly r,neutral,0.04641612991690636,0.06413505971431732,0.017718929797410965,0.918146014213562,Somewhat-Bullish,0.32179
GOOGL,20260524T072117,"Axxcess Wealth Management LLC Raises Holdings in Altria Group, Inc. $MO",positive,0.93162109144032,0.9472962617874146,0.015675170347094536,0.03702850639820099,Neutral,-0.110451
GOOGL,20260524T023851,Is Ziff Davis’ (ZD) Strategic Review a Reset of Its Google-Exposed Portfolio Strategy?,positive,0.4904715586453676,0.5104339122772217,0.019962353631854057,0.4696037173271179,Somewhat-Bearish,-0.238585
GOOGL,20260523T133843,"Diebold Nixdorf, TD SYNNEX, and Brady Shares Skyrocket, What You Need To Know",positive,0.9135003238916397,0.9469913244247437,0.03349100053310394,0.019517701119184494,Neutral,0.14639
GOOGL,20260523T113738,Vista Capital Partners Inc. Raises Stock Position in Alphabet Inc. $GOOGL,positive,0.9347707349807024,0.9527113437652588,0.01794060878455639,0.02934807911515236,Bullish,0.404038
GOOGL,20260523T113045,Sun Financial Inc Acquires New Shares in Alphabet Inc. $GOOGL,positive,0.9270781772211194,0.9388208985328674,0.011742721311748028,0.04943634942173958,Somewhat-Bullish,0.33382
GOOGL,20260523T110742,"Varma Mutual Pension Insurance Co Sells 8,500 Shares of Alphabet Inc. $GOOGL",negative,-0.7014493644237518,0.13975468277931213,0.841204047203064,0.019041268154978752,Somewhat-Bullish,0.262441
GOOGL,20260523T103739,Alphabet Inc. Class A Trade Ideas — BIVA:GOOGL,negative,-0.49642661958932877,0.11698111146688461,0.6134077310562134,0.2696112096309662,Somewhat-Bearish,-0.292981
GOOGL,20260523T101804,Keudell Morrison Wealth Management Takes Position in Amcor PLC $AMCR,neutral,0.37245285883545876,0.3977575898170471,0.025304730981588364,0.5769376754760742,Neutral,0.1162
GOOGL,20260523T093746,"Intact Investment Management Inc. Sells 43,700 Shares of Alphabet Inc. $GOOGL",positive,0.8123195394873619,0.8943904638290405,0.08207092434167862,0.02353864721953869,Somewhat-Bullish,0.268549
GOOGL,20260523T090850,Alphabet Inc. $GOOGL Stock Position Increased by QRG Capital Management Inc.,positive,0.9427198925986886,0.9569710493087769,0.014251156710088253,0.028777802363038063,Bullish,0.423673
GOOGL,20260523T090850,Alphabet Inc. $GOOGL is Seizert Capital Partners LLC's 5th Largest Position,negative,-0.4651377499103546,0.25345876812934875,0.7185965180397034,0.02794472686946392,Bullish,0.416519
GOOGL,20260523T084104,"Northwestern Mutual Wealth Management Co. Has $8.17 Million Stock Holdings in Badger Meter, Inc. $BMI",positive,0.9367997273802757,0.9523584842681885,0.01555875688791275,0.03208279609680176,Neutral,-0.076384
GOOGL,20260523T083658,AAPL - Apple Inc Stock Price and Quote,neutral,-0.005883829668164253,0.02473500929772854,0.030618838965892792,0.9446461200714111,Neutral,0.111848
GOOGL,20260523T080933,"Banque Cantonale Vaudoise Makes New Investment in Comfort Systems USA, Inc. $FIX",positive,0.9373342441394925,0.9512811303138733,0.01394688617438078,0.034771986305713654,Neutral,0.131848
GOOGL,20260523T080743,Alphabet Inc. Class A Trade Ideas — LSX:A14Y6F,neutral,0.036861129105091095,0.07581082731485367,0.03894969820976257,0.8852394819259644,Somewhat-Bullish,0.254321
GOOGL,20260523T075056,Alphabet Inc. $GOOGL is FSA Advisors Inc.'s 2nd Largest Position,positive,0.9256951091811061,0.9369487166404724,0.011253607459366322,0.051797665655612946,Somewhat-Bullish,0.323195
GOOGL,20260523T074956,Alphabet Inc. $GOOG Shares Sold by Cardinal Point Capital Management ULC,negative,-0.9547727797180414,0.01175784133374691,0.9665306210517883,0.02171158790588379,Somewhat-Bullish,0.320715
GOOGL,20260523T074157,Alphabet Inc. $GOOGL is Bellecapital International Ltd.'s Largest Position,positive,0.9050594940781593,0.9421091675758362,0.03704967349767685,0.020841194316744804,Bullish,0.415058
GOOGL,20260523T073851,Banque Cantonale Vaudoise Makes New Investment in Rocket Lab Corporation $RKLB,positive,0.8869432820938528,0.8943175077438354,0.007374225649982691,0.09830833971500397,Neutral,0.07012
GOOGL,20260523T073802,Americana Partners LLC Grows Stock Position in Johnson & Johnson $JNJ,positive,0.9380259439349174,0.9546321034431458,0.016606159508228302,0.0287617314606905,Neutral,0.141539
GOOGL,20260523T064144,"Alphabet, AMD Removed From Value Stock Status as Russell Reconstitutes Indexes",neutral,-0.07641958445310593,0.04785725474357605,0.12427683919668198,0.8278658986091614,Bearish,-0.429649
